Entry	Label
Rc75e7102f4cda926ab4388a081a57bcd49eadc55c4fcd7968cc1186bbb478a00	rule0023_rule0024
Raf3899c3e7727aceffe06ae6237410a439bcc12068703ff3e8801f3bef5164a7	rule0023_rule0024
R6aa6e0c0e4843a7b0231b2e2f4b2762bd8047a42bd776eb8c08ec28e6e28b093	rule0010_rule0011
R77954ef49293a4915d43a52da240c52948861c0bfeb5b03ed77d9d793bc2d986	rule0001_rule0001
R7f89b1525d006f653e392be6b0edb06794b66c39b64402c8cbe2213bef695cf2	rule0001_rule0001
R73d37a195e45a1b47e021705cd207eafead5a1a9d1ecaea06476e7eeb1504363	rule0001_rule0001
R86834eef3fca3282eb42dc24adcee3dba03d6c467bdaf457762998b85c4cfe54	rule0001_rule0001
Rd2168499383d0a2e529cb43645eb6ed9623ab7fd5079425d0d7e2f5327294bdc	rule0001_rule0001
R6bbda49826115c3820ba9ee1232324c29e6e69d48068b49516c704387fcfd58b	rule0001_rule0001
Rb1b65a0fea4e91937eed50d880375c7de26b68c24ad3749622e43b3330a2524c	rule0001_rule0001
R0133936b2d36cd650048e1d08d7ef2b22d68e1198e26c1ed0317bcaa1bec5bcf	rule0001_rule0001
Re1581283e3ee40b06a4c6ba846ed747097e066c896f9c32823e1a61237a1f294	rule0001_rule0001
R31bf40d3f5a617fc97386dffb64058de68b6b1ae17e24fb425dfbfd5f2daecfb	rule0001_rule0001
R1bbe5a388ae762b35ea0a538f3bc4e452c99d6057ed4dda912ad2519e77ef504	rule0001_rule0001
R500efd9c291a2b1018f2c696500b268ca1d9e37cec5da9c84499db21b1d5ed80	rule0074_rule0078
Rcfa067da49ebeffadbfadc38e91210428aed5567b3cd4c723c22f340523f6c2c	rule0074_rule0078
Rb7da94309f99923cb514798215acf366ebb8bd02de9ded8ca4994eb516adf8d7	rule0033_rule0034
R51a1019d9bac7c300f56db644af4875980dc9063934d0d598e371186fb4a6cdb	rule0033_rule0034
R6fda36f8fb0bb46220a7c66ca18fdefc57e24a7d96c040e42daa2247f6826b08	rule0120_rule0121
R11d77926f960d7c19e3a798d55e80885991158a2d956483b005dee2b5655e1bd	rule0033_rule0034
R6519a4b8b22a760eb4d340076c95dbfdafa4fa87b54422f8db742c21c2befde4	rule0033_rule0034
R5a45c781913ac01c20ae106c4fb66f18bcdd9768bf5093c05fbbd98e1bca2a1a	rule0120_rule0121
R6750593213dbfb94a569d476b77b849d94bd19644d38926389187cac554c21ca	rule0033_rule0034
Rbcabef6dd83dc4f53271beb01693a8fdabc4ed22fce5acfb8d9f4359d9fb2453	rule0033_rule0034
R99f480cfb60ef11e71a565e746e1f7cbcc9d225e5fd201662c81e95fe9313d23	rule0120_rule0121
R578e7e8b2bffa9f2ee15146bf04fc1156749474c6861089935540076b5b07c3a	rule0033_rule0034
R483e9d27919f5d926e84282ed870508a0a0de8550011335411a22930cb7d016c	rule0033_rule0034
R6baebab6ce30888c2f47db267df4cc8a3f4063b2bb94ecff61c07089ff667f5f	rule0120_rule0121
R72091ce65bb176316b633cec2f111b167f70b2dc869738ee7dbd1dc0a8806b3f	rule0065_rule0065
Rb821a06857c8961b58ed83816f85dbd23222c844090f2c8997dd2852b9b954d6	rule0006_rule0007
R32270e272ef0f80003aff9b65f2507dcc1ee7efda835bbcc161b3e2645b92d1c	rule0006_rule0007
R2d3e0606be552638fa783d3813e6ee57e28fdcdca63c7544adaf6efa3f8aa222	rule0006_rule0007
R31834a321d4c901f6cc667b7d42e946109c7dcce8e9ae1778a507de872815397	rule0006_rule0007
R708bcc5d1cfce31ab18ac017e1fbe0ec9e582145ed655e8187b467cfe877018d	rule0006_rule0007
Rc055c477c915ac43fe1ae483ae85b81789a2a24df9db79a4c2c1b02ee7e5b9a4	rule0006_rule0007
R557b76c32350c1173f8697427830f973b2e297add3f44eb169f2316bb937e340	rule0006_rule0007
Rc88d10f6fcaf3bb77ea47734f45faa304ddc562370ea3abeecdc059446558777	rule0006_rule0007
R9eedd1bf12637317624f0de52b1d51cf0b74060e4ee94de49d8b91a163c4a18a	rule0217_rule0218
R634ceeadc0ab90c56a6ca88c80a8e9f1898abf99402df6bcf1c375116fe2e9a9	rule0217_rule0218
R2b3ff161fcea083135d633df8779f1150a6363003cb8ed775bea671a11c47e22	rule0217_rule0218
R9b90712c036510b1229e96b37ba1da834aa6b4eb4787524ea0f65c3240e8b513	rule0217_rule0218
R98e8b639dee277db5bfafda9bafcd07c46c0c4cc950d7e3a5f85fb4bae270c8d	rule0217_rule0218
R7c6041c0e2ba54591a06c5bc19cc1b92c93d3882ce56b9849dd5428c4e94744b	rule0217_rule0218
Rddfa92b8d163ceaf41fee317c4d9bab6299f960c1df4c6dfea2d1169d2873811	rule0021_rule0022
R00588f37f063654c622ae2a1c7c67d03db433cf8047aa04097c356478233436c	rule0021_rule0022
Rd74234cbef0d8fa807b01decabdb51886d78992486fb8f176866e857aa3e768e	rule0021_rule0022
R79a698af47e1d2f19447f89324389cd7a5fc3437a610c356fdd5295fb9bf7808	rule0021_rule0022
R9374c80de6e632d6e510cf79bcf25ea6a33f78ed0bc9fa1c05f6bdd9ec3f2e69	rule0021_rule0022
Rc886333fb86aea62755718e3adc1df83c95568d978910d5b17ca49a49feb40c2	rule0021_rule0022
R80dae33361b58d1444685d2d4bc93c545c6eeca0bb55e88a6dd729a7274031c3	rule0021_rule0022
R21e2c7b54e53d01c9de06c23a07c3b63dc88006c599c5e4474fa35b5dbeb8b14	rule0508_rule0508
Rced46bc24de77677f7189bda05d615e697fcd4c83ab88998e2708aa9622801fe	rule0016_rule0017
R785ed4ed529e7ea63b4f55726bc2aa4dd0daf091fef4f001dad347edcb362757	rule0006_rule0007
R474d96b51812715986f1d518590aace81148f34af3f368c15d141e4e5e2cb589	rule0036_rule0037
R9e47f10f9e969f3c0756dc060368c4cbda63079beffa8ce7ce3d03c08a313692	rule0012_rule0013
R7310b53a534107c63d64f79094709a0e5c9bca48c594ed587f35e9ed4e4bbd16	rule0012_rule0013
R3e626c09beaa9274709e26df17774502748b72b1bcd39738446a7de36afe22f0	rule0012_rule0013
Rfe5408aab261acba0ad0e63a6f671e3a2c2bd9ab14b40ff69da9823fe795b23e	rule0012_rule0013
Rb5ad63df2956f9d5fae59a26da488a582bb801f588d421769c6fbaa387bf1bd0	rule0012_rule0013
Rfa9c1be5ddd43d8631be7e7c2320b940ffd00e43917774fcd8d806fc431fc2c3	rule0012_rule0013
R60d407d2cea4bad8b928e3e653d69cfbd39e8c7f1a1fd5bd0e219ca7ce2e9eb5	rule0012_rule0013
Rae0d11d5a072a73dde26d18a9adcc9bbb4ddb9179622425a1d8948a7e557c3e2	rule0012_rule0013
R65029ce1d6fbd0c2dac562371a49c8cd086eeeb82662ec04cba6f4c7fa20996a	rule0012_rule0013
R386f4d83e6ed9e8bb44521204e4b5ce00a3162a82ae1dce858585f603c86a8bb	rule0012_rule0013
R25a4c4f8d755ecfb4fb953e69a79f9dd8eac814fa7d8bcf2726d2c52ad9e4120	rule0012_rule0013
R99292f55aa92e10cdccd116dabb02bb76d323b309258767a02dcab624eeb82a1	rule0012_rule0013
R0bd33b1eb647818393df16f78058e35e63795b0d5c9c60233addd96a85820ddb	rule0012_rule0013
R04b7a200983a5e630608e4342eb17aa3f162582b475edbd62bbb2fdbd86caae9	rule0001_rule0001
R79e426f6cdda9ad07e01052c06043e2c37ba1ea188a96653591f4e78735679d8	rule0008_rule0009
Rce36d749ec903a7e35520e283fdc9d5ffa03fe1c5a2a4c8013130b8f093cdac3	rule0006_rule0007
R4f71d6e17b76453c85b5d0082c806b96df0b479372c99ca55e4f4222fa32d5f5	rule0008_rule0009
R52badb625d58d0e94c88b3a2c6e91148888a4643141bdcac1b7717189ab212f9	rule0008_rule0009
Rabe585e23382b1cf1734ecdbf97dc56598160c8432c812a73bc7b847bd872657	rule0008_rule0009
R4578b74308aa05c0bd4fca3ba85c381e9a27ae6e2253c5891cf9094a24b48047	rule0002_rule0003
R0cd5620492334312a0cd7538010a6838a62504299b94cd1959f29abbd1988227	rule0124_rule0125
R4f9539384987a50250c1a2925b6f554e23212b66c103d6027e92fb2650577020	rule0033_rule0034
Reab273e37133662427e6c2093db25374f8465ea7dc1ccf42eaab9c4a23761dc7	rule0033_rule0034
R477ba2e34ede9a0ea962bfc4f8852c9e71da95c05e4b0df311cbae864bf0517a	rule0217_rule0218
R48718b2c1856f99c7395d1cedda6cbd2b5623009f47ece0707bd649fd13cf317	rule0217_rule0218
Rf488b5fa888070f10ed7958f35e6a839bce1a73a87172e89a9bd862c3e454d07	rule0217_rule0218
R8af97f63d5f51f9731c0d23822f05563c4acc8be2cfb2249d55addaf133389f8	rule0217_rule0218
Rd8a94ee1f4fad6412bd55f9c44177219c8d3ad71b6bb162229dfc8fbc6ff9cfa	rule0217_rule0218
Ra0bb9c74c3260a2193f2efd476eedf45d58e0a4c39c853bd9e92be271fc0b6ef	rule0217_rule0218
Rb2685da9d159d26beddcb7abffe1e188d36520a0b144d3957b2c5fe2fe3f4825	rule0217_rule0218
Rf071c3bb610dc330ccfba899d342f9bc0e6a425fc96e590cd2ef15784cc1613d	rule0217_rule0218
R8d406f00d6907d5abd696efd3013d71073325e54aaa99f71d8e3843cae862acd	rule0217_rule0218
R80e7a5c4649d91479aa57ebf74dd5dc6d382bd785b1f9576896ac60b1e2623eb	rule0217_rule0218
Rc5cf095433b5492ee3fb7845f46bf98b261689845da350d36f513dfe10b163e8	rule0217_rule0218
R320418a08c10504d5e23107cffdd1e791e6a730273c650a14664674b0aa01f8d	rule0217_rule0218
R8511350885332c9143abab1b98eadf9a55165396f541072f28b80c370a5cc07a	rule0217_rule0218
R0b0460fe49b13ab2d67732077d177ff4144706c2d85749406e28179e5e658073	rule0036_rule0037
R5fe146c3664e374c350d20f4924b58dbbc17b8935cd0acfa8d9b6d5c1f0e0b51	rule0112_rule0113
R0c20e10c05896c366c559fff0297a577986dc62ea34e18795ec807954decef41	rule0112_rule0113
Rec6f34591a8ab6c6911db3abfb2dde4ee0fa41a1be4322e0f417e894722d31a0	rule0012_rule0013
Rdf4aa47fa0981f48b0dd3dbbc4be81e592d9a73cebd3b7445f1706e9a0b1422a	rule0142_rule0143
Rc939438de91cf87dd8ff7dab1df436ea7cb418367cee2ece40149625d31f8d53	rule0006_rule0007
R1b9240006de1caa1b101318aaa1fd5b43f4dfcb08cf810d1f0c6489843f9c07a	rule0324_rule0324
R59470259da4cf1c4ceaa3c1b90dbc38690b73283713169853a6da1d12be1f968	rule0041_rule0042
R0d0341a3db41e97c802e0a6ff25d227a1c538a0d351db24a1f4f744d5e6b5b9d	rule0074_rule0078
R224428fbe9b1bb141032611bcbe61a7231315fcbd00e33bba059db228b03e913	rule0109_rule0114
R2670d0cafa0aad7b967aaac111fe7e5769e645e3604a0c5d9a908592ca258fdf	rule0307_rule0308
R99e1ba819f7629dcf7737d28e4ab11d807a1ce38c3acf51bc5f3442caf5f8577	rule0025_rule0026
R9528494d39d5c61b0a5d395f0bcc92ae57c754c76eb177e29caec9cd9260f243	rule0006_rule0007
R9ff407e9f1637b5714eadfb7aacc026b52ea12276d3130805c56d92b79ce0cfd	rule0006_rule0007
Rde6d3b863f6f5fe8ecace6f809078e0760c2a8a2961811f8611b6e5fae814272	rule0006_rule0007
R8e71d1a19deece88e99740290aa09d4f30326613362002476c59fe64f9cb6093	rule0006_rule0007
Ra4889fd423b3482b9613c40c677440063eff40022691c3dac03b93f0120b4c0b	rule0006_rule0007
R95dee43aa71f2fbc51612542c7ccf3f6d9325614781c9dc3a7966aefc59de59b	rule0006_rule0007
R549411a802d1fc84debadacecdc2158876ae7025eec29bdcf002b5f37b965e94	rule0006_rule0007
R29ecbba5d3f72e8c58e4ff83be4c64d91017216e4965a1b96c0906e4b60f5b55	rule0006_rule0007
R3b1aa3ece678297935e77f9c89886daac1007fca52573bec4b9deb20f9eb2e14	rule0006_rule0007
R91b4061b3d2092f1724825873c4f30740f3b034dad69e358ae1875555e093e22	rule0006_rule0007
R342ccd228da5a6586c34d621cfada39a5323096a90c2909ad73220fa10f32f23	rule0006_rule0007
R7138fc4b13b577189ab22b0c2543feedd8b6054d25fab55842e6256c0fe7334a	rule0021_rule0022
Rf97417c32c34e2af25642b3fcc97c363ba819905ce7d3d3554464e57637e45df	rule0021_rule0022
R58cc58908d3d03b859965f6624fc060841789fa8cb6a541e43639469ec6e0f44	rule0021_rule0022
R5eaa5e9e07c3224e7fb47e37655878098bbfd954394d343a1fbb5b0d116a40ed	rule0124_rule0125
Re1d6906fec7d42d00f9423cd12eee16ca8c119338e498bb205aa3354ca63bacd	rule0124_rule0125
Ra40bbf9ef66aa195948c2fd39de334ee9071fe413805f6c1bc193df9263d776d	rule0006_rule0007
Rf573f66db88fad7657c8c1d138cee81913bbea3b5839daaa7c610eff5c924411	rule0124_rule0125
R8d15e9f749bda1de3438358daa90628021cfb660dabc879694fec39584ff9a0e	rule0124_rule0125
R66e012ba31f6d1b09702c4ec440e5fe47a562adca791d8c88eb34d00db006d0d	rule0124_rule0125
Rbb762d003e9aa94ade707f5267c8ef8669dcf99c7a77ce355c2ecdbb5761174a	rule0124_rule0125
Rd14bae40dde75a93db308f25e2566e5e32c3b6319270e1ca3fbbaf4a1f862ebc	rule0124_rule0125
R04006f0f1236b1150b1e5315341b66559dadac34af59936cace00d0858f1112a	rule0124_rule0125
R15d0402676e51f147ef94527282d2f7015b309064cb32a5da65c920e52fc1668	rule0124_rule0125
R9ea99c4c45a2555ecd540752adcb3fdeb76eb0c437f82faa730682b930e0df8e	rule0172_rule0172
R3b2ab3d43a2a6136ba11a7a3018d1121adc9f1259bf7954baed049bd8b47ce69	rule0199_rule0200
Rc54901ad0bf4105ed534fe4e005319239f44f39cb81a038096bfe6fe0caa9490	rule0247_rule0248
R7322167f753e34b0f7460414ab937c2e8ed2ab31be169d3dc4ea9808f904e2a4	rule0021_rule0022
Rc67da50e9c1c5d57df01542bbb4b3836324157cce185d0bef1e4eb429d2abed8	rule0124_rule0125
R94eb520f33ec8df9347d9664fa142d408dee044ba209daa84d863961450d5d39	rule0010_rule0011
R585b1917bdd6225bb0a9edc83e7661fdf234977a4ba681283e31d3dd273e0808	rule0001_rule0001
R5eaede8ab090a556915db075a1c61c8e0f3ddfc15577aa514f5984184499e43d	rule0001_rule0001
R14538c98d47397312fc307511e5c8c658d3e6f1ec559b68e34387ba74909fa2c	rule0001_rule0001
Rdf2446c37c5e0ef3250ebe34bd5c93f2ebe6f8670e4a515748d03ca398c19790	rule0032_rule0035
R9980724ad4e0f7821016353e2eab20aecbbff044f80fd844ce6868ad033d9863	rule0002_rule0003
Rbaff05bfc70b7fee5cb9405e18c7928dc18d4d2bd86276d49a7960c0fd4b1236	rule0205_rule0206
Rc81b406da5726b6f44c1ae87f7bcb64b50c87813c8b32921e52feb44e8427a14	rule0010_rule0011
R0031de53bfebf5163050f5b8090c90cd4c997b54b9edc7af8a793b0c1e9d9069	rule0010_rule0011
Rfc099cb67719a93ead86e03da30afa1d3960d9f399e9949b79e7c8f5fcfa2b54	rule0014_rule0015
Ra8eeea903cbfc22692e3312f5dea0829d2ebb8f88a03baf8f63af6f67a7ffe59	rule0014_rule0015
R0e9b8a39a98f3f68687f3fb050e15dd991afc50d5875d40bca7105983e5355e8	rule0385_rule0386
R9fc96ce3e70620bae345e13d26c2114148356a9a9466f7ccd0381614c1b949ac	rule0124_rule0125
R82f296c65bee9a5b15a2d586d15b834d5ce3381d6f0ed937c28962d09f9e0f7c	rule0217_rule0218
R7073ea8bf5e003f2ac901cbf11d8beff14f23bd3efcbbae722fc1eff341fda19	rule0023_rule0024
Rf9711a9997b86b6a45aecaffa9c81df63c279f4c10ff262d21a79fa1400ed353	rule0023_rule0024
Rf38dcebbfa6de001fb71a0e037f9d3a87f89dde6b98cb254b12ac09878050b51	rule0508_rule0508
Rbdc7fd5f710057da9117586304b63db91587992896813b2495a2e8f3a24c5117	rule0508_rule0508
Re0dc8490579295da7ed2bd594eb95075295f2994af07f03ef760aaacc26ec7c6	rule0016_rule0017
R5d21598c0865d00e73204f8c2e9ef331fa3f64f89ec2be70d3a3727a643e9037	rule0019_rule0020
R79f06e737dd7ebc4665208ba6e103cb7f7a628aafc31ab0413ca27a4b2345899	rule0019_rule0020
R36861065f9e232b1a4438ffafd520aaf576af5935651b41481ae29ca5d9f9810	rule0019_rule0020
R32226f0e3ee76619ec689bd29628f7cb8292ef37427420a6564d0b23c7e0907b	rule0075_rule0076
R6d9de480ed5bb280075878cc65dd63578ea49fe5c23142ffefabc9cad1e64319	rule0075_rule0076
R7b0acbddd2aa2fc8aea362514d3ac2afd3432f59b45e66b864300a8910a6e8f0	rule0075_rule0076
R722821f60659c2999fe38d1547fbbde7a46f123ca12aac13de7cc28570d6c138	rule0075_rule0076
R321d4f6aaf92b426b1959b1019832b29b81a3d18a86adaa46bbf1615b838b624	rule0075_rule0076
R2f55ebe43a3d359bbbfcbf6795f4eb5d3deff124f27b7b75b95b10446b24ff1c	rule0075_rule0076
R33c49a3ce2f1c591aaf8bc96f9e12a549157b24a75091c2c67f23f1d3bcf2422	rule0075_rule0076
R7368815a99298c0b6a48f58d177eb379a29cb140cb5501452920c819286cc6f6	rule0106_rule0111
Rcc00e72e3f0b089f3487271b52f82cc680beef6e7048f069872d272d8111e29b	rule0032_rule0035
Re1ca0c66e306c9758dc333dd874affab07c82eb56914a8f277b684edb95c379f	rule0016_rule0017
R35b6f78d7447d3e5c3d1687486d16f412ff7a158b58d7cc6807e99bb5f06e812	rule0016_rule0017
R0572b71c8e9f52badf15f3c60b472e7be5772aa1bb95222b7950c6d91b91a278	rule0016_rule0017
R9d14e235b96da7d958b3c5e4bee25977c3d46157fbd424a825f5e2ca74e52bbd	rule0016_rule0017
R120a52225ec0e0986926014e2115eb8c7c1c3e5026e89de74543b99b873aaf7d	rule0016_rule0017
R933a78e4160e9caa5515d4fde325feaed243117ccbc789a65ed0002eedea6f52	rule0016_rule0017
Re6f569d42d08c3b200648b092224e0e885117433fe935c6a8364fe7ec6a98704	rule0016_rule0017
Rb96f0b4ef2acb00cfa3744325e1208734bc3fac02d9df7909ceba81136d2ef14	rule0016_rule0017
R40ef85d441f26fb08b0600cd19441a362e67a509f98abfa1b25847123dcc267b	rule0016_rule0017
R34c704c220898205a09fd2cb7cac0a77741c06d7d460880bcfb53b6824a94314	rule0016_rule0017
Rc453425f547026a38b3ca40763fb24fb6072393a8976402b8b005e7a990eb9ab	rule0016_rule0017
Rb5073e0371070ae8696927b53ca34b2349058546a1c4fceaa8b867f711e93a15	rule0217_rule0218
R91c7eb7a8927c1e2c09d06bae456582d1086d9813e3173b25575449668abf133	rule0014_rule0015
R1bf56005c18ead44814e0485632d5eaee3d5dd7405114340c4fc94ca38a4f601	rule0018_rule0027
R5760fb6d45e341d1726aaffc9d63351a01042218d47efc07bb1cf04f6f62baf9	rule0018_rule0027
Rf2597792c2e5ee1828e14300058a4a4bbe3b1ab35dfe63c7aa74d25adb93f1ec	rule0018_rule0027
Rd7078b82397a538a26160e3803a7138ccf8ae3ecd2248be4a8e33574f1ec9b2c	rule0080_rule0081
R0fb0e5e37324a993b75ceec55fdc8dc36d05dc1c20b8510c9ce3a6bf55f97074	rule0080_rule0081
Rde2a2bf696b161016a3671bd6be8086dec492c71d2ef17f32dd92bfaf54a0c54	rule0080_rule0081
R90627e8dcb38e1f25f81271fda975932fa5f80e5ea532ce4f7f68f1c575acb20	rule0080_rule0081
R13dea7209df7c1d3c80dfc5c034bd4ce5cb81eedad975fafa329aca91d1f8153	rule0080_rule0081
R218bfd4a29057fb1a8b7e6dbc6d52ebb5a7261cad29e21fa1a80b19605379735	rule0080_rule0081
R407088ca9e8b7f20b7a39999b58660ce8ffddfff5111423fd0d00344e7c303d7	rule0080_rule0081
R2e00951d127a1f9c67a630db61fc3254082053972989e5c5d9fb04132a4b151f	rule0080_rule0081
Raa4853251a330c7e5861a2bd2600182367e595d4c8ec52c429dccd78275e8fcf	rule0080_rule0081
R5cc612fc6aadff57207dc6068e6184392507edae3d14fe5570d685ead4013096	rule0836_rule0837
R8c4b8ee9b710e01405c42fe7a02af2d3c6ef9ef3131d1c986aebc43179de7b8b	rule0877_rule0878
R217722b0e1366d599c13d2502b9a44a28687fee96980ac31c7c72005e5632099	rule0877_rule0878
R0a28dc834be0ee23ca0a119b57058bc24945b1997bc143767bb08dfbd0d2bed3	rule0029_rule0029
R3d65dbbdadb48d18bab1835524f96da73f61bdbb5f150440b55ae4d35f8851e7	rule0358_rule0631
R394d77afd09fc3a4bbd592e3ddea49ee793057baaa6831a2444a197070a6c21b	rule0012_rule0013
Ra41fef97dbe3086107ad1045d4a62a5f3409ba44b0a888a087faf5b68fdcf17a	rule0030_rule0031
R3032c84d4e31af488c9e7ead2ca48be701dc95e9a2265585dc309686f4100e99	rule0030_rule0031
R8246e1551f5f202c531099d9c676286cffa20324144e8ca5a139b79e3becd90a	rule0030_rule0031
Rc98bc78bcc2062da83ba61ee9b67a3e6a8f8fb45d0fa77918b2fc85305887101	rule0030_rule0031
R742d365be53d844d0af0c4f2f4ea08fec06ba76190bf908a17f22c8910b99f48	rule0030_rule0031
R9366f241cec46c75c92d7035568f3762fd3ef0b8e931608a092fa2b1838139d8	rule0030_rule0031
R22d9821886acb5ee7dabbe953b79676e7a5e71cd94da5a66dbcb50ab45f0e7b5	rule0030_rule0031
Rb5be2cd960f1d1c384f962c6e3be99b5297e680fba8ebf92bb140a762bd441e9	rule0030_rule0031
R53d0711495a1a75b479ca97348830f11bf3e92de371a12d157cadd16f8e0d53f	rule0030_rule0031
Ra147b5d4cf2dfac22d60db023633fd6239c1d60d440a8e128327908df811e423	rule0030_rule0031
R775bc85138a13feb0bdf5f0c2fc28eef95950157f34a460d7249491c1251eeb4	rule0030_rule0031
R7d94860da9ae513cd4779088194382594786a791fbfe0aa72e97fb018f625980	rule0030_rule0031
R5a334f3d851df88d9aa990199d11fc368fd1308202a10cf6853c6650b8a960ca	rule0030_rule0031
Re6deb65169b0ccbb9b7e76652e9517707da65edd7d506b89e6916963ff957bd1	rule0030_rule0031
R22baa37859586d6978a2f57709aceb645f533157741feafb07298888c97c0afc	rule0030_rule0031
Rff659b0c8a31722f3e80154e77629e960a836f8d0a0c2e3c20c961320e49f7d7	rule0030_rule0031
Rbe6f9e92fd35718f6ac8ca37125c30cd6373787d2a53073bbe25fdfd1dea9d3c	rule0030_rule0031
R3b16ad467f7910749521b3e731cbad62c093bd7858ee7573f5e72df7cd4ae9da	rule0030_rule0031
R813859935f206214c959fb88b833b368e4e7b384a50d9237efcfbe944e46ef98	rule0030_rule0031
R2c0eebd107a94301b6bb6742056504e199f52ba92eac456a95d20c01cbcf854e	rule0041_rule0042
R569ff426154be105973962b8aeb868689fc8043bcdb3fda52a0ce80207414f08	rule0021_rule0022
Rc8e846556302dc94ac02fb036250078986184a390763d0d28baaaba084fb5eec	rule0021_rule0022
Rceb34997376f3eeae69c5c3a1451fff8e74e595efc3b7ec4b9d6c4d45517528f	rule0075_rule0076
R3594d1dda1696784f31ed8f26889dcbb88d0641abd0ae1f37df02d7cd147e836	rule0075_rule0076
Ra4780d897cef5cd81c98b07c4fe2041c6acbce0222bdf8c3996635c774f6537d	rule0075_rule0076
R7415c9696e6be836a4c1c7ef0390e02cdb086af6adf129b5b6733e0865fc5ca1	rule0075_rule0076
R8c7c470ea4fab2da05fed1e48c404ae545c874b1ba39d4c39d92446659349eea	rule0075_rule0076
R3074b3308fa345bff62ad1c85c899485465f7b722d3f9aee0412fa17c01774b6	rule0504_rule0505
R4ffcb2859c6397130b3fe8e23b1fce4e26af7efa7bd31283b842803cb463fb84	rule0211_rule0212
R2ff5622e59b9b4d82accf4c4317387a41f4d3118c1f75faf86b51c83a6955882	rule0059_rule0060
R41864eeeddad981e8b669a8c53f656183a65153b17562e5a057a92f547af0ab8	rule0044_rule0045
R97a7b2317f7d6ef58faea58a0ec8ff0f9418c1ee0ef7fa1b0b8f23892113b70f	rule0018_rule0027
Radb4d8e616d4acf145a2c8d1e0f9f34558b2baca784cdae966f0002de4bc6754	rule0021_rule0022
Rcd2f3174b0623691cd991af6615a9faf210e8ac5bdebd60eab18a19be77667d0	rule0021_rule0022
R9bb952d61da4f89d407eaf93e436119a0eedacfc842ec85a7b47908c4b074e55	rule0021_rule0022
R5c6bee2996faebd2f351c78eed52527747b9b50257118403554f42d09e9484a3	rule0021_rule0022
Rf5f6f9f575c468bd8afb94715e01ebc4cef38f3a78284fe92024f8e12b719750	rule0021_rule0022
R5754ce14ff989270b24f7e8f22d1f0eed36bdff85f56f0772b7da4e1c7b426aa	rule0021_rule0022
Rc1a24f412e0fbe65667673318d045ad454ac4273ad9243221a1dfc87023c9279	rule0021_rule0022
R0f196c720a41ab400953de613e59c053cb72ce4caac57a96ccefc4f6d1f6c13a	rule0021_rule0022
Raf5686d77ef1d4ea28c56a1c48cd780c9d284b8598db27901f46acf99ea39cb5	rule0021_rule0022
R6cec7bf45cacf645dbc5712b08a07d78648138dd7d5b7a41de815812203e992c	rule0021_rule0022
R8b00858202b8f35ec5955be144f4375f1c14dd6d2808b4d3abaaba30389b2a7b	rule0021_rule0022
Rbf34c4ea01f215c065e6639491a9a7f1f2af7225b23e8b94edbea949f6e11ed0	rule0021_rule0022
R69a3824ee0be488a6769db6a8225ab2f816241731532115cc59a0f5893fbd671	rule0021_rule0022
Rd442c72d70003310ce5b92fcfc3b9d6cdfeca15a0873b3726b56d0dca258a501	rule0021_rule0022
R7f2eff9a00e3faf248e9ccff982d060e2de6bd1916319155e3ab9607b0471763	rule0021_rule0022
R26fce21a10defe5788a0c323bbdb29abaefb3bb7aacd18320778684fcc1b6c6d	rule0021_rule0022
Rdae0201d808155e0ffdf5c77e5a9d45999e7c477751d9bb7dca029ea692ce18e	rule0021_rule0022
Rf4e5280e0c8f6d32ccb2f377c5f3a41788493556a16dc43ce556e054690ec97c	rule0021_rule0022
R0cc82dd6439b67ee20d0184a7a7b823ba310272fcf816d0c65970a639c79d2fe	rule0021_rule0022
R65de8b7ea29425e301e23e022caa596e63c4fccd6068c723d30cd0e45e00cb0a	rule0021_rule0022
Rd02265a535209746c4f3bc4e044d6a150612c3db4c5ae718a7198a0b3328fca8	rule1017_rule1018
Rc0626ee088d7b5edf1acfdd102d91ad6a221bb74d0b1f8a7f5cbd4661d72c142	rule0266_rule0322
R2d8bd986938dd6200c4f29c6e78115c879bbe217e506a56ca088230565033e71	rule0266_rule0322
R8e1d8119ad1ce2f5fa35fa6a5d748676d5a9beb5322cf4aa390b588b4d1a4cad	rule0028_rule0028
Rd84a9568844c2a41f1dab8c425182c3d744c1f8ce9a1f398e64eccc716affbb8	rule0028_rule0028
Rdcd0a471636746dd76c5a8b5c987533f496d2affbdb3112d3444cc93ab188fce	rule0006_rule0007
R4a5d85fde2e47ecaf9b624f300eb6779afc7cbbc291d5a0c816df8c4ecc05268	rule0006_rule0007
R04ceed78380ea1d1c535c7aef9943f9b28fd0657c844de00ec338c5336f51be7	rule0055_rule0056
R4b0b5b294b66b8525cf73d1211b07d4feb048909d73687db736af7a907d4cb9a	rule0006_rule0007
R7e81364b1bbd0331dd655e15d4abee1f09201fa45317a1bf3cc990f27b87d899	rule0488_rule0489
R4d21836845023567e918d6947c7a1392f19fdbba7b31efe7a9d8ff8de778b9da	rule0115_rule0116
R77a06b012b25a902adfad32dc0c1617a8ad7e5baee3aa60f024a5294c039c269	rule0115_rule0116
R75b3d9238857c350fa01d6ea28eeb4e75d404502069f5b978a305280132acbfb	rule0021_rule0022
Rd3f7b67fce56312a5fe68920f4986db1cb30bd1770848e693af3d63f6fcfffb5	rule0021_rule0022
